ID_Eventos,FechaHora,ID_Sitio,Nombre_Actividad,Cantidad,Camera,Descripcion,ID_Usuario,Eventoscol
6660,"2025-11-25 23:05:29",229,"Cleaner on site",1,29,,20,NULL
6661,"2025-11-25 23:03:00",295,Dropoff,0,10,"6 UNID",71,NULL
6662,"2025-11-25 23:05:32",271,"Cleaner on site",2,49,"WHITE PICK-UP",74,NULL
6663,"2025-11-25 23:01:05",229,"Employee in",1,01,"arrived in a black SUV",20,NULL
6664,"2025-11-25 23:05:32",316,"Cleaner out",3,06,"White pick up truck and gray sedan",39,NULL
6665,"2025-11-25 23:08:44",223,"Cleaner out",1,7,"Black Sedan",94,NULL
6666,"2025-11-25 23:09:05",287,Dropoff,4,20,"4 UNID",71,NULL
6668,"2025-11-25 23:09:13",136,"Cleaner on site",2,54,"pass to st18",36,NULL
6670,"2025-11-25 23:09:33",162,"Delivery in",1,61,"DHL, 23:16 left",12,NULL
6671,"2025-11-25 23:09:34",247,"Cleaner on site",1,25,,94,NULL
6672,"2025-11-25 23:10:27",281,"Cleaner on site",2,37,"ONE LEFT AT 2:24 BLACK SUV,",27,NULL
6673,"2025-11-25 23:10:25",238,"Cleaner on site",2,42,,94,NULL
6674,"2025-11-25 23:11:03",307,"Cleaner on site",1,35,"LEFT AT  11:54 GRAY SUV",27,NULL
6675,"2025-11-25 23:12:35",346,"Employee on site",1,19,,27,NULL
6676,"2025-11-25 23:05:12",170,"Cleaner out",1,1,"white suv",13,NULL
6677,"2025-11-25 23:12:09",201,Pickup,1,09,"Blue sedan",12,NULL
6678,"2025-11-25 23:12:57",275,"Detailer on site",1,41,,56,NULL
6679,"2025-11-25 23:13:38",249,"Cleaner on site",1,26,,69,NULL
6680,"2025-11-25 23:16:05",224,"Employee on site",1,37,,34,NULL
6681,"2025-11-25 23:16:59",287,"Cleaner on site",1,37,1P,71,NULL
6682,"2025-11-25 23:17:34",124,"Delivery in",1,01,"left at 11:32",32,NULL
6683,"2025-11-25 23:17:46",136,Delivery,1,61,"pass to st18",36,NULL
6684,"2025-11-25 23:20:03",291,"START SHIFT",0,,"Do Not Edit - No Editar",11,NULL
6685,"2025-11-25 23:16:00",278,"Employee in",2,10,"White SUV/Out 23:19",69,NULL
6686,"2025-11-25 23:20:20",215,"Employee out",1,10,"pickup truck blue",34,NULL
6687,"2025-11-25 23:20:58",354,"Cleaner in",2,01,"Gray sedan, out at 00:46",39,NULL
6688,"2025-11-25 23:21:29",231,"Late Employee",2,19,"BLACK PICK-UP",74,NULL
6689,"2025-11-25 23:22:31",335,Pickup,1,27,"GREY suv",59,NULL
6690,"2025-11-25 23:22:45",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",7,NULL
6691,"2025-11-25 23:23:21",215,"Employee out",1,10,"blue suv",34,NULL
6692,"2025-11-25 23:23:04",303,Delivery,1,17,"ON RENT OUT",71,NULL
6693,"2025-11-25 23:24:00",272,"Detailer on site",2,31,,94,NULL
6694,"2025-11-25 23:26:56",338,Delivery,1,5,"XTRA  OUT 11: 36",71,NULL
6695,"2025-11-25 23:27:17",288,"Cleaner on site",1,49,,80,NULL
6696,"2025-11-25 23:28:19",237,"Cleaner in",2,CALL,,14,NULL
6697,"2025-11-25 23:00:39",151,"Site Down",1,,,20,NULL
6698,"2025-11-25 23:31:29",291,"START SHIFT",0,,"Do Not Edit - No Editar",66,NULL
6699,"2025-11-25 23:31:44",291,"START SHIFT",0,-,"Do Not Edit - No Editar",60,NULL
6700,"2025-11-25 23:32:09",291,"START SHIFT",0,,"Do Not Edit - No Editar",64,NULL
6701,"2025-11-25 23:32:28",291,"START SHIFT",0,,"Do Not Edit - No Editar / SP10 ST4 OMNIA",44,NULL
6702,"2025-11-25 23:32:35",357,"Cleaner on site",1,47,,59,NULL
6703,"2025-11-25 23:32:16",155,Dropoff,1,8,"Grey Sedan",69,NULL
6704,"2025-11-25 23:33:07",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",47,NULL
6705,"2025-11-25 23:33:13",291,"START SHIFT",0,,"Do Not Edit - No Editar",47,NULL
6706,"2025-11-25 23:33:50",291,"START SHIFT",0,,"Do Not Edit - No Editar",78,NULL
6707,"2025-11-25 23:33:05",136,"Cleaner on site",1,54,"Out at 3:31 / green sedan",60,NULL
6708,"2025-11-25 23:34:25",291,"START SHIFT",0,,"Do Not Edit - No Editar",53,NULL
6709,"2025-11-25 23:34:33",291,"START SHIFT",0,,"Do Not Edit - No Editar",7,NULL
6710,"2025-11-25 23:33:45",224,"Employee out",0,03,"2 VEHICLES",44,NULL
6711,"2025-11-25 23:35:31",291,"Took station over",1,,"omnia, split 18 station 15",20,NULL
6712,"2025-11-25 23:35:25",163,"Took station over",0,,"splt 18 - stat 11",7,NULL
6713,"2025-11-25 23:33:38",318,"Cleaner on site",2,11,"Red SUV out at 04:50, black sedan out at 05:32",39,NULL
6714,"2025-11-25 23:35:31",291,"Change Split",0,,"SP18 ST4 OMNIA",44,NULL
6715,"2025-11-25 23:35:43",291,"Change Split",0,-,"Split 18 station 3",60,NULL
6716,"2025-11-25 23:35:41",291,"Change Split",0,,"split 18 omnia",78,NULL
6717,"2025-11-25 23:35:50",291,"Took station over",0,,"18/14 omnia",53,NULL
6718,"2025-11-25 23:36:18",291,"START SHIFT",0,,"Do Not Edit - No Editar",88,NULL
6719,"2025-11-25 23:36:06",168,Delivery,1,21,PENSKE,56,NULL
6720,"2025-11-25 23:36:24",223,"Cleaner on site",2,07,"White SUV -  Out at 00:52",7,NULL
6721,"2025-11-25 23:36:56",291,"START SHIFT",0,,"Do Not Edit - No Editar",48,NULL
6722,"2025-11-25 23:36:59",163,"Change Split",0,,,27,NULL
6723,"2025-11-25 23:35:20",291,"Change Split",0,0,"Split 18 Station 13",11,NULL
6724,"2025-11-25 23:37:00",291,"Took station over",0,,"Sp 18 St 10",48,NULL
6725,"2025-11-25 23:59:14",237,"Cleaner on site",2,16,"White van , black SUV- out at 00:18 - reported by call",7,NULL
6726,"2025-11-25 23:37:12",163,"Change Split",0,0,"SP 11 ST 7 LUX",12,NULL
6727,"2025-11-25 23:37:11",291,"Change Split",0,,"11/3 lux",66,NULL
6728,"2025-11-25 23:37:34",162,"Cleaner on site",2,112,,48,NULL
6729,"2025-11-25 23:37:28",291,"Change Split",0,,11//6,71,NULL
6730,"2025-11-25 23:37:47",291,"Change Split",0,,"SPLIT 11/11 LUXRIOT",64,NULL
6731,"2025-11-25 23:37:48",291,"Change Station",0,,"Split 11 Station 8 Luxriot",69,NULL
6732,"2025-11-25 22:00:00",291,"START SHIFT",0,,"Do Not Edit - No Editar",86,NULL
6733,"2025-11-25 23:37:03",291,"Change Split",0,0,"SPLIT 11/9",92,NULL
6734,"2025-11-25 23:38:46",345,"Cleaner on site",3,69,,59,NULL
6735,"2025-11-25 23:38:39",137,"Cleaner on site",2,8,"out at 1:18pm by call",19,NULL
6736,"2025-11-25 23:39:21",141,"Cleaner on site",3,38,"reported by call,  2 left",20,NULL
6737,"2025-11-25 23:38:58",337,"Cleaner on site",4,70,"Out 00:28/Blue SUV/ Out 00:45 Blue Pickup",69,NULL
6738,"2025-11-25 23:39:41",291,"START SHIFT",0,,"Do Not Edit - No Editar",58,NULL
6739,"2025-11-25 23:36:00",163,"Change Split",0,,"split 18/7",19,NULL
6740,"2025-11-25 23:39:46",266,"Cleaner on site",1,86,"left at 11 43",58,NULL
6741,"2025-11-25 23:40:09",215,"Employee on site",1,42,,20,NULL
6742,"2025-11-25 23:40:15",249,"Cleaner on site",2,37/30,"out at 1:26am",19,NULL
6743,"2025-11-25 23:40:52",291,"START SHIFT",0,,"Do Not Edit - No Editar",92,NULL
6744,"2025-11-25 23:35:39",291,"Took station over",0,,SPLIT18ST16,36,NULL
6745,"2025-11-25 23:30:18",291,"START SHIFT",0,,"Do Not Edit - No Editar",43,NULL
6746,"2025-11-25 23:35:59",291,"Change Split",11,n/a,,32,NULL
6747,"2025-11-25 23:41:14",155,"Employee on site",1,14,"Out at 00:27 in a black SUV",60,NULL
6748,"2025-11-25 23:36:13",291,"Change Split",0,,11/5,39,NULL
6749,"2025-11-25 23:41:35",215,Dropoff,1,11,"1 dark gray SUV",20,NULL
6750,"2025-11-25 23:35:15",291,"Change Split",1,NA,11/4,59,NULL
6751,"2025-11-25 23:35:41",291,"Change Split",1,,"SPLIT 18 ST 6",14,NULL
6752,"2025-11-25 23:37:05",166,"Cleaner out",2,3,"black sedan, white suv",88,NULL
6753,"2025-11-25 23:36:48",291,"Change Split",0,,18/5,56,NULL
6754,"2025-11-25 23:35:08",291,"Change Split",1,,"split 18 station 8",88,NULL
6755,"2025-11-25 23:42:32",125,"Cleaner in",1,"5,6","Burgundy hatckback / Out at 2:57",60,NULL
6756,"2025-11-25 23:34:32",291,"Change Split",1,,18/2,34,NULL
6757,"2025-11-25 23:35:42",291,"Change Station",0,,"SP 18 / ST 17",94,NULL
6758,"2025-11-25 23:44:30",354,"Cleaner on site",2,07,"OUT 00:46 GRAY SEDAN",64,NULL
6759,"2025-11-25 23:45:02",119,"Cleaner on site",1,17,,32,NULL
6760,"2025-11-25 23:45:31",236,Delivery,1,09,,53,NULL
6761,"2025-11-25 23:43:36",214,"Cleaner out",4,15,"SILVER SEDAN / WHITE SUV / WHITE SEDAN",44,NULL
6762,"2025-11-25 23:46:07",303,"Delivery out",1,17,,92,NULL
6763,"2025-11-25 23:45:47",136,"Cleaner on site",2,52,,80,NULL
6764,"2025-11-25 23:45:19",202,"Employee on site",2,34,,94,NULL
6765,"2025-11-25 23:43:14",191,Delivery,0,03,"out at 00:00",7,NULL
6766,"2025-11-25 23:46:05",219,"Cleaner out",1,21,"White SUV",11,NULL
6767,"2025-11-25 23:30:51",291,"Took station over",1,1st,"From Sandra st.1/10 omnia",43,NULL
6768,"2025-11-25 23:47:06",171,"Cleaner on site",1,22,"White sedan, left at  11:55pm",36,NULL
6770,"2025-11-25 23:47:51",357,"Cleaner on site",1,24,,32,NULL
6771,"2025-11-25 23:50:26",126,"Cleaner on site",2,63,"out at 11:54pm",19,NULL
6772,"2025-11-25 23:41:30",235,"Delivery in",1,10,,34,NULL
6773,"2025-11-25 23:44:23",235,"Delivery out",1,10,,34,NULL
6774,"2025-11-25 23:51:46",336,Dropoff,1,14,"BLACK SUV",59,NULL
6775,"2025-11-25 23:51:53",272,"Employee out",2,46,"gray suv",34,NULL
6776,"2025-11-25 23:56:02",216,"Delivery in",1,07,"DHL/LEFT AT 00:11",14,NULL
6777,"2025-11-25 23:35:37",291,"Change Split",0,,LUXRIOT11/ST9,74,NULL
6778,"2025-11-25 23:42:45",292,"Detailer on site",1,59,MECHANIC,74,NULL
6779,"2025-11-26 00:00:23",345,"Delivery in",1,29,,92,NULL
6780,"2025-11-26 00:00:38",284,"Cleaner on site",1,41,"Out 00:23/SUV White",69,NULL
6781,"2025-11-26 00:00:48",130,"Cleaner on site",2,23,,58,NULL
6782,"2025-11-25 23:32:30",156,"Cleaner on site",1,"23,6,18","Black sedan /Out at 23:57",43,NULL
6783,"2025-11-26 00:01:10",283,"Cleaner on site",1,22,,47,NULL
6784,"2025-11-26 00:01:20",130,"Employee in",1,11,,58,NULL
6785,"2025-11-26 00:01:41",339,"Cleaner on site",2,35,,32,NULL
6786,"2025-11-26 00:01:08",298,"Cleaner on site",2,30,"OUT 00:17, GRAY PICK UP TRUCK",64,NULL
6787,"2025-11-25 23:33:42",144,"Employee out",1,7,"Silver SUV",43,NULL
6788,"2025-11-25 23:35:30",291,"Change Split",1,1st,"10 to 18 Omnia",43,NULL
6789,"2025-11-26 00:02:33",127,"Delivery in",0,14,"penske 0:24",13,NULL
6790,"2025-11-26 00:03:35",203,"Cleaner in",2,7,"grey sedan",48,NULL
6791,"2025-11-26 00:04:36",345,Delivery,1,29,"OUT 12:11",59,NULL
6792,"2025-11-26 00:04:31",286,"Cleaner in",1,04,"Black suv, 03:4 left",12,NULL
6793,"2025-11-25 23:37:01",247,"Cleaner on site",3,22,"White pickup truck/ Out at 00:39",43,NULL
6794,"2025-11-26 00:07:29",126,"Employee in",2,29,,19,NULL
6795,"2025-11-25 23:51:42",247,"Employee on site",1,29,"Black Hatchback/Out at 23:57",43,NULL
6796,"2025-11-26 00:08:12",214,Delivery,0,11,"WHITE VAN / OUT AT 0:12",44,NULL
6797,"2025-11-26 00:08:55",141,"Cleaner in",1,16,"in a black pickup truck",53,NULL
6798,"2025-11-26 00:08:55",240,Dropoff,1,1,"black van",19,NULL
6799,"2025-11-26 00:05:08",231,"Employee out",3,7,"gray sedan",88,NULL
6800,"2025-11-26 00:10:25",342,"Cleaner on site",2,41,,74,NULL
6801,"2025-11-26 00:08:50",337,Delivery,0,30,"Penske/Out 01:02",69,NULL
6802,"2025-11-26 00:12:47",345,Dropoff,1,56,"BLUE SEDAN",59,NULL
6803,"2025-11-26 00:15:53",121,"Detailer in",1,16,"White pick up",48,NULL
6804,"2025-11-26 00:15:22",224,"Cleaner out",0,06,"DARK SEDAN",44,NULL
6805,"2025-11-26 00:20:18",336,Delivery,1,05,"OUT 12:32",59,NULL
6806,"2025-11-26 00:23:53",240,"Cleaner on site",2,43/82,,19,NULL
6807,"2025-11-26 00:24:51",174,"Cleaner in",2,02,"White Van, Out at 00:52",11,NULL
6808,"2025-11-26 00:27:53",144,"Employee in",1,07,"in a silver suv, out 12.31",53,NULL
6809,"2025-11-26 00:29:46",239,"Detailer on site",1,30,,94,NULL
6810,"2025-11-26 00:31:53",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",90,NULL
6811,"2025-11-26 00:31:55",291,"START SHIFT",0,,"Do Not Edit - No Editar",90,NULL
6812,"2025-11-26 00:30:23",271,"Cleaner on site",0,34,"gray pick up 00:44 out",78,NULL
6813,"2025-11-26 00:31:27",178,Delivery,1,06,PENSKE,92,NULL
6814,"2025-11-26 00:32:21",129,"Delivery out",0,23,,90,NULL
6815,"2025-11-26 00:31:55",249,"Cleaner in",1,30,,19,NULL
6816,"2025-11-26 00:34:17",338,"Charging Station",1,4,"Grey SUV",69,NULL
6817,"2025-11-26 00:34:13",199,"Cleaner in",2,5,"Pickup Red/Out 00:51",69,NULL
6818,"2025-11-26 00:37:22",141,"Police Patroling",1,16,,53,NULL
6819,"2025-11-26 00:40:35",177,"Delivery out",1,06,PENSKE,64,NULL
6820,"2025-11-26 00:38:59",224,Delivery,0,11,DHL,44,NULL
6821,"2025-11-26 00:41:49",167,"Cleaner in",2,16,,20,NULL
6822,"2025-11-26 00:41:57",288,"Cleaner out",2,1,"Red suv",66,NULL
6823,"2025-11-26 00:48:34",281,"Cleaner in",2,4,"BLACK SEDAN LEFT AT 2:59",27,NULL
6824,"2025-11-26 00:49:18",322,Delivery,1,05,"OUT 1:32",59,NULL
6825,"2025-11-26 00:50:50",229,"Cleaner out",0,1,"black SUV",78,NULL
6826,"2025-11-26 00:51:19",272,"Cleaner out",1,46,"white suv",34,NULL
6827,"2025-11-26 00:52:27",224,"Delivery out",1,11,DHL,90,NULL
6828,"2025-11-26 00:52:12",357,"Security Patroling",0,04,,32,NULL
6829,"2025-11-26 00:52:33",291,"OMNIA Crash",1,,"back at 0 53",88,NULL
6830,"2025-11-26 00:56:10",191,"Cleaner out",2,01,"White Sedan",7,NULL
6831,"2025-11-26 00:56:41",139,"Cleaner out",2,CALLED,,44,NULL
6832,"2025-11-26 00:58:35",291,"Change Split",0,0,"split 13/1",92,NULL
6833,"2025-11-26 00:59:29",291,"Change Split",0,0,"Split 13 Station 13",11,NULL
6834,"2025-11-26 00:59:22",163,"Change Split",0,,"split 13",7,NULL
6835,"2025-11-26 00:59:39",163,"Change Split",0,,,27,NULL
6836,"2025-11-26 00:59:33",291,"Change Split",0,,"SP13 ST4 OMNIA",44,NULL
6837,"2025-11-26 00:59:46",291,"Change Split",0,-,"Split 13 St 3",60,NULL
6838,"2025-11-26 00:59:44",291,"Change Split",0,,"SPLIT 13 ST 6",14,NULL
6839,"2025-11-26 00:59:41",291,"Change Split",1,,"split 13 station 8",88,NULL
6840,"2025-11-26 00:59:55",163,"Change Split",0,0,"SP 10 ST 7 LUX",12,NULL
6841,"2025-11-26 00:59:49",291,"Change Split",0,,"Split 13",58,NULL
6842,"2025-11-26 01:00:42",291,"Change Split",1,NA,10/4,59,NULL
6843,"2025-11-26 01:00:18",291,"Change Split",0,,10/3,66,NULL
6844,"2025-11-26 00:59:42",291,"Change Split",1,2nd,"18 to 13 Omnia",43,NULL
6845,"2025-11-25 23:43:23",201,"Cleaner out",1,05,"PICK UP TRUE WHITE",56,NULL
6846,"2025-11-26 00:59:34",291,"Change Split",0,,"Split 10 Station 8",69,NULL
6847,"2025-11-26 01:01:35",291,"Change Split",1,,13/2,34,NULL
6848,"2025-11-26 01:01:19",291,"Took station over",1,,"10/10 lux",53,NULL
6849,"2025-11-26 01:01:26",291,"Change Split",1,0,13/5,56,NULL
6850,"2025-11-26 01:01:17",213,"Cleaner on site",1,"1, 31","Gray pickup truck/ Out at 02:21",43,NULL
6851,"2025-11-26 01:03:07",291,"Took station over",0,,SPLIT13ST2,36,NULL
6852,"2025-11-26 00:59:16",291,"Change Split",0,,"split 13 omnia",78,NULL
6853,"2025-11-26 01:03:48",160,"Cleaner on site",2,40,"out at 1:39 white sedan",7,NULL
6854,"2025-11-26 01:03:07",128,"Delivery in",1,17,"Newspaper delivery",11,NULL
6855,"2025-11-26 01:05:58",178,Delivery,1,05/06,,59,NULL
6856,"2025-11-26 01:06:15",289,"Cleaner out",2,N/A,"BY  PHONE CALL",32,NULL
6857,"2025-11-26 01:06:05",190,"Delivery in",1,08,"Our at 01:26",11,NULL
6858,"2025-11-26 01:00:39",291,"Change Split",0,,LUXRIOT10/ST9,74,NULL
6859,"2025-11-26 01:07:13",339,"Cleaner out",2,09,"black suv",92,NULL
6860,"2025-11-26 01:06:10",142,"Delivery in",1,23,"Out at 01:21",11,NULL
6861,"2025-11-26 01:08:08",334,Dropoff,1,20,"seven suv",92,NULL
6862,"2025-11-26 01:08:53",289,"Cleaner in",2,N/A,"BY  PHONE CALL",32,NULL
6863,"2025-11-26 01:09:44",167,"Cleaner in",0,16,"BLACK PUT OUT AT 02:00 IN ANOTHER DARK VEHICLE",44,NULL
6864,"2025-11-26 01:10:26",195,"Cleaner out",1,01,"Black suv",36,NULL
6865,"2025-11-26 01:10:44",215,Delivery,0,10,"OUT AT 01:28",44,NULL
6866,"2025-11-26 01:11:12",289,"Cleaner out",2,N/A,"BY  PHONE CALL",32,NULL
6867,"2025-11-26 01:13:39",344,Dropoff,6,20,"6 vehicles",66,NULL
6868,"2025-11-26 01:17:50",134,"Cleaner in",2,call,"gray pickup",13,NULL
6869,"2025-11-26 01:18:10",150,"Delivery in",0,24,"dhl truck 01:27 out",78,NULL
6870,"2025-11-26 01:20:39",216,"Cleaner on site",0,48,,78,NULL
6871,"2025-11-26 01:22:00",344,Dropoff,9,20,"9 vehicles",66,NULL
6872,"2025-11-26 01:22:41",133,Delivery,0,16,"unbranded - 1:32",7,NULL
6873,"2025-11-26 01:23:06",119,Delivery,1,36A,"penske, OUT 1.46",53,NULL
6874,"2025-11-26 01:26:28",260,"Employee in",1,34,"white suv",88,NULL
6875,"2025-11-26 01:31:25",135,"Cleaner out",2,06,"Black Sedan",11,NULL
6876,"2025-11-26 01:29:50",119,"Cleaner out",1,3,"in a white van, call",53,NULL
6877,"2025-11-26 01:34:10",118,"Cleaner in",1,6,"white van",13,NULL
6878,"2025-11-26 01:35:33",357,Delivery,1,10,penske,53,NULL
6879,"2025-11-26 01:38:56",259,Delivery,1,12A,,59,NULL
6880,"2025-11-26 01:39:52",159,"Delivery in",1,37,"PREMIER, OUT AT 02:44",64,NULL
6881,"2025-11-26 01:39:59",271,"cleaner in",0,27,"forgot the keys 01:44 out",78,NULL
6882,"2025-11-26 01:41:18",279,"Cleaner out",1,10,"white sedan",88,NULL
6883,"2025-11-26 01:44:23",184,Delivery,1,03,,80,NULL
6884,"2025-11-26 01:44:23",289,"Delivery in",1,24,,32,NULL
6885,"2025-11-26 01:48:37",291,"Change Station",0,,"OMNIA 6/13",59,NULL
6886,"2025-11-26 01:49:25",291,"Took station over",1,,"SPLIT 10 ST 4/LUXRIOT",14,NULL
6887,"2025-11-26 01:49:55",217,"Cleaner on site",1,23,,56,NULL
6888,"2025-11-26 01:48:26",126,Dropoff,1,38,"white jeep",19,NULL
6889,"2025-11-26 01:39:11",235,Dropoff,0,32,"GRAY SUV",44,NULL
6890,"2025-11-26 01:53:13",348,"Delivery in",1,N/A,"CAMERA DOWN",32,NULL
6891,"2025-11-26 01:53:58",231,Delivery,1,7,McKinney,88,NULL
6892,"2025-11-26 01:56:22",124,"Delivery in",1,11,,58,NULL
6893,"2025-11-26 01:57:33",259,"Delivery out",1,15,PENSKE,14,NULL
6894,"2025-11-26 01:58:28",340,"Delivery in",1,04,"PENSKE/LEFT AT 02:10",14,NULL
6895,"2025-11-26 01:59:35",341,"Police Patroling",2,01,,47,NULL
6896,"2025-11-26 02:03:15",281,"Delivery in",0,4,"LEFT AT 2:19",27,NULL
6897,"2025-11-26 02:03:36",184,"Delivery out",0,3,,27,NULL
6900,"2025-11-26 02:02:49",357,"Employee out",1,13,"in a black sedan",53,NULL
6901,"2025-11-26 02:06:54",341,Delivery,1,08,"PENSKE OUT 2:55",47,NULL
6902,"2025-11-26 02:01:40",291,"Took station over",1,,"omnia, split 13 station 13",20,NULL
6903,"2025-11-26 02:08:58",201,"Cleaner on site",2,31,,32,NULL
6904,"2025-11-26 02:11:11",124,"Delivery out",1,11,PENSKE,64,NULL
6905,"2025-11-26 02:08:28",133,"Delivery in",1,16,"Penske 2:41 AM Out",94,NULL
6906,"2025-11-26 02:14:00",152,"Security Patroling",1,04,"sedan white",34,NULL
6907,"2025-11-26 02:14:52",130,"Employee in",1,22,"OUT AT 02:16",64,NULL
6908,"2025-11-26 02:13:10",318,"Delivery in",0,02,"White van, out at 02:20",39,NULL
6909,"2025-11-26 02:22:09",354,"Delivery in",1,06,"Penske, out at 02:35",39,NULL
6910,"2025-11-26 02:23:53",308,"Site Down",0,,,71,NULL
6911,"2025-11-26 02:25:21",162,"Delivery in",1,59,"left out 2:41",80,NULL
6912,"2025-11-26 02:19:28",141,Dropoff,1,6,"Black Suv",94,NULL
6913,"2025-11-26 02:26:39",282,"Delivery in",1,23,"PENSKE, 03:24 left",12,NULL
6914,"2025-11-26 02:20:34",339,"First Employee",1,12,"Black sedan",66,NULL
6915,"2025-11-26 02:35:38",195,Dropoff,1,01,"white sedan",34,NULL
6916,"2025-11-26 02:35:06",335,"First Employee",2,01,"VAN GRAY",47,NULL
6918,"2025-11-26 02:38:14",128,"Delivery in",1,13,lily,20,NULL
6919,"2025-11-26 02:37:52",130,"Delivery in",1,12,"OUT AT 02:59",64,NULL
6920,"2025-11-26 02:39:28",162,"Cleaner out",1,155,,80,NULL
6921,"2025-11-26 02:43:44",344,"Delivery in",0,8,"Penske/ out 3:43",66,NULL
6922,"2025-11-26 02:44:50",189,"Delivery in",1,01,"Out at 03:02",39,NULL
6923,"2025-11-26 02:45:02",156,"Delivery in",1,"19,47","LILY trialer truck/ Out at 03:00",43,NULL
6924,"2025-11-26 02:45:49",202,Delivery,1,14,"LEFT AT: 2:56 AM",56,NULL
6925,"2025-11-26 02:34:54",318,"Delivery in",1,03,"Out at 02:46",39,NULL
6926,"2025-11-26 02:47:47",131,"Delivery in",1,"5,37","PENSKE trialer truck/ Out at 03:20",43,NULL
6927,"2025-11-26 02:49:19",322,"Cleaner out",2,09,"WHITE PICKUP",14,NULL
6928,"2025-11-26 02:51:33",281,"Cleaner in",1,4,"BLUE [PICKUP LEFT AT 5:17",27,NULL
6929,"2025-11-26 02:52:08",240,"Cleaner out",2,07,"gray sedan",92,NULL
6930,"2025-11-26 02:53:55",152,"Delivery in",1,56,DHL,34,NULL
6931,"2025-11-26 02:53:22",271,Dropoff,2,20-26,"pickup truck",32,NULL
6932,"2025-11-26 02:54:41",126,"Delivery in",1,05,,92,NULL
6933,"2025-11-26 02:57:28",292,"Late Employee",1,16,"GRAY SEDAN",74,NULL
6934,"2025-11-26 02:58:33",152,Dropoff,1,45,"BLUE SEDAN",34,NULL
6935,"2025-11-26 02:58:48",291,"OMNIA Crash",1,n/a,"config deleted",32,NULL
6936,"2025-11-26 03:01:07",160,"Delivery in",1,9,Penske,94,NULL
6937,"2025-11-26 03:03:12",271,"Delivery in",1,93,,32,NULL
6938,"2025-11-26 03:03:36",152,"Delivery out",1,56,DHL,34,NULL
6939,"2025-11-26 03:05:32",193,"Delivery in",1,16,"Unbranded yellow box truck/ Out at 03:22",43,NULL
6940,"2025-11-26 03:04:47",287,Delivery,1,1,"PENSKE OUT 3:06",71,NULL
6941,"2025-11-26 03:09:16",280,"First Employee",1,18,"White pickup truck",12,NULL
6942,"2025-11-26 03:10:32",195,"Delivery in",1,10,,34,NULL
6943,"2025-11-26 03:10:15",324,"Delivery in",1,14,"PENSKE/LEFT AT 23:30",14,NULL
6944,"2025-11-26 03:08:49",141,"First Employee",1,17,,7,NULL
6945,"2025-11-26 03:11:12",160,"Delivery out",0,09,penske,7,NULL
6946,"2025-11-26 03:12:29",223,"Delivery out",0,07,penske,7,NULL
6947,"2025-11-26 03:13:31",141,"Delivery in",0,17,"penske - out at 4:03",7,NULL
6948,"2025-11-26 03:15:21",282,"First Employee",1,25,"Blue suv",12,NULL
6949,"2025-11-26 03:15:36",159,"First Employee",1,13,Walking,39,NULL
6950,"2025-11-26 03:17:38",260,"Employee in",1,30,"white suv",88,NULL
6951,"2025-11-26 03:20:49",337,"First Employee",1,31,"arrived in a black put",20,NULL
6952,"2025-11-26 03:21:36",345,Dropoff,1,01,"WHITE SUV",14,NULL
6953,"2025-11-26 03:19:30",134,"Cleaner out",2,15,"GRAY OUVK UP",64,NULL
6954,"2025-11-26 03:25:15",128,"Delivery out",1,13,,11,NULL
6955,"2025-11-26 03:27:25",306,"Delivery in",0,8,"LEFT AT 3:50",27,NULL
6956,"2025-11-26 03:24:36",338,"Charging Station",2,04,"two vehicles charging, 1 gray hatchback and a black hatchback, the gray one left at 3:50 am",20,NULL
6957,"2025-11-26 03:26:25",198,"Cleaner out",2,"no apply","call to check out, white suv",36,NULL
6958,"2025-11-26 03:00:14",291,"Took station over",0,,SPLIT13ST5,36,NULL
6959,"2025-11-26 03:30:22",344,"First Employee",0,21,"Red suv",66,NULL
6960,"2025-11-26 03:27:20",231,"Contractor in",1,10,"white pick up",88,NULL
6961,"2025-11-26 03:33:46",256,Dropoff,1,01-08,"white  suv  -  by flat bed-left at 3:46",32,NULL
6962,"2025-11-26 03:35:45",195,"Delivery out",1,10,,92,NULL
6963,"2025-11-26 03:33:02",289,"Cleaner out",2,14,"WHITE SUV",71,NULL
6964,"2025-11-26 03:39:48",118,"Cleaner out",1,06,"WHITE VAN",64,NULL
6965,"2025-11-26 03:42:56",217,"Cleaner out",1,"no apply","call to check out",36,NULL
6966,"2025-11-26 03:44:50",121,"Delivery in",1,15,,48,NULL
6967,"2025-11-26 03:44:55",239,"First Employee",1,30,,7,NULL
6968,"2025-11-26 03:47:19",316,"First Employee",1,23,"Black suv",12,NULL
6969,"2025-11-26 03:53:41",167,Delivery,0,42,"XTRA / OUT AT 04:35",44,NULL
6970,"2025-11-26 03:58:27",266,Dropoff,1,5,"white pick up truck",58,NULL
6971,"2025-11-26 03:59:48",188,Delivery,0,1,"LEFT AT 4:18",27,NULL
6972,"2025-11-26 04:01:34",303,"Employee in",1,20,"in a black sedan",53,NULL
6973,"2025-11-26 04:00:57",353,"Delivery in",1,10,PENSKE,92,NULL
6974,"2025-11-26 04:04:47",291,"END OF SHIFT",0,,"Do Not Edit - No Editar",12,NULL
